REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_0979	L-citrulline	cytoplasm	2.2721	0.011541	8	7.3978	7.5837	Seq_21,Seq_3734,Seq_269,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1036	L-proline	extracellular	2.2557	0.012046	8	7.3567	7.6185	Seq_21,Seq_4372,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337
s_4204	Mg(2+)	extracellular	2.2517	0.01217	8	7.3468	7.6369	Seq_21,Seq_2448,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4495
s_1025	L-lysine	cytoplasm	2.2511	0.012189	15	5.8117	9.3894	Seq_2876,Seq_4283,Seq_21,Seq_177,Seq_2822,Seq_4317,Seq_37,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4194,Seq_4675,Seq_4691
s_0164	2-isopropylmalate	mitochondrion	2.2226	0.013121	3	10.8147	7.2491	Seq_4315,Seq_1942,Seq_2712
s_0632	dihydroxyacetone phosphate	mitochondrion	2.2117	0.013494	3	10.7699	7.3267	Seq_1347,Seq_80,Seq_3266
s_0770	glycerol 3-phosphate	mitochondrion	2.2117	0.013494	3	10.7699	7.3267	Seq_1347,Seq_80,Seq_3266
s_1443	spermine	extracellular	2.2115	0.013502	4	9.5512	6.3085	Seq_932,Seq_3882,Seq_3506,Seq_1077
s_1444	spermine	vacuole	2.2115	0.013502	4	9.5512	6.3085	Seq_932,Seq_3882,Seq_3506,Seq_1077
s_0184	2-oxoglutarate	peroxisome	2.1445	0.015998	3	10.4943	7.8042	Seq_4931,Seq_4704,Seq_4932
s_0316	5-aminolevulinate	extracellular	2.1428	0.016063	3	10.4875	7.8158	Seq_695,Seq_2137,Seq_4014
s_1043	L-sorbose	cytoplasm	2.1309	0.01655	5	8.4569	8.9595	Seq_1183,Seq_2189,Seq_5357,Seq_2923,Seq_4936
s_1040	L-serine	endoplasmic reticulum	2.1182	0.017081	8	7.0123	7.9714	Seq_4243,Seq_21,Seq_725,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0020	(R)-acetoin	cytoplasm	2.1169	0.017135	3	10.3811	8.0001	Seq_3511,Seq_2497,Seq_5169
s_0940	isocitrate	cytoplasm	2.0812	0.018708	6	7.7299	12.3967	Seq_3508,Seq_4931,Seq_1208,Seq_194,Seq_4932,Seq_5163
s_0970	L-asparagine	extracellular	2.0809	0.018722	9	6.6144	7.4744	Seq_2889,Seq_21,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448
s_1047	L-threonine	mitochondrion	2.0799	0.018765	8	6.9166	8.0855	Seq_21,Seq_5343,Seq_3025,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1565	xanthosine-5-phosphate	cytoplasm	2.0735	0.019063	4	9.0618	6.8637	Seq_192,Seq_1517,Seq_573,Seq_1067
s_0069	(S)-malate	peroxisome	2.0722	0.019121	3	10.1981	8.3172	Seq_1274,Seq_1577,Seq_2236
s_0771	glycerone	cytoplasm	2.0669	0.019373	4	9.0383	7.0645	Seq_3725,Seq_1351,Seq_4948,Seq_5221
s_1318	phenylacetaldehyde	cytoplasm	2.0563	0.019877	10	6.3165	7.6155	Seq_461,Seq_594,Seq_503,Seq_1427,Seq_3263,Seq_270,Seq_226,Seq_4456,Seq_4855,Seq_5413
s_1487	THF	cytoplasm	2.0537	0.020005	10	6.3106	10.3737	Seq_1816,Seq_1741,Seq_120,Seq_1029,Seq_4816,Seq_1054,Seq_1707,Seq_3191,Seq_4775,Seq_2799
s_0790	guanosine	cytoplasm	2.0503	0.020169	3	10.1079	8.4733	Seq_3604,Seq_573,Seq_1067
s_1105	maltose	cytoplasm	2.0498	0.020192	5	8.1999	8.2895	Seq_3380,Seq_758,Seq_5493,Seq_4945,Seq_4728
s_0376	acetyl-CoA	mitochondrion	2.0429	0.02053	16	5.3286	7.7717	Seq_924,Seq_4679,Seq_885,Seq_4641,Seq_1734,Seq_2858,Seq_3494,Seq_3436,Seq_1942,Seq_3526,Seq_219,Seq_639,Seq_5400,Seq_3410,Seq_3635,Seq_2712
s_0779	glyoxylate	cytoplasm	2.0394	0.020705	18	5.0862	8.9464	Seq_1208,Seq_3693,Seq_1192,Seq_1577,Seq_718,Seq_1891,Seq_451,Seq_1137,Seq_383,Seq_3405,Seq_2919,Seq_369,Seq_4084,Seq_2236,Seq_3980,Seq_5091,Seq_3768,Seq_2293
s_0555	D-fructose 1,6-bisphosphate	cytoplasm	2.0359	0.02088	4	8.9283	7.5054	Seq_1807,Seq_4943,Seq_2122,Seq_4965
s_0513	choline	extracellular	2.0316	0.021095	3	10.0315	8.6056	Seq_4958,Seq_2520,Seq_5123
s_0765	glycerol	cytoplasm	2.0222	0.021575	12	5.8433	7.2625	Seq_847,Seq_5067,Seq_2193,Seq_538,Seq_1351,Seq_281,Seq_1883,Seq_4948,Seq_5221,Seq_3482,Seq_4254,Seq_4348
s_0554	D-fructose	extracellular	2.0211	0.021635	3	9.9883	8.6806	Seq_1183,Seq_3213,Seq_4936
s_1031	L-methionine	mitochondrion	2.0145	0.021979	8	6.7526	8.2735	Seq_21,Seq_415,Seq_1076,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0991	L-glutamate	cytoplasm	2.0044	0.022512	57	3.5799	6.9506	Seq_1203,Seq_5454,Seq_525,Seq_224,Seq_2549,Seq_1948,Seq_21,Seq_4725,Seq_629,Seq_3845,Seq_1561,Seq_4947,Seq_4520,Seq_3452,Seq_4680,Seq_2562,Seq_3641,Seq_584,Seq_535,Seq_650,Seq_837,Seq_1326,Seq_2814,Seq_985,Seq_5389,Seq_4704,Seq_3825,Seq_2494,Seq_2281,Seq_1517,Seq_783,Seq_2032,Seq_78,Seq_3916,Seq_2669,Seq_3191,Seq_410,Seq_1368,Seq_4666,Seq_2901,Seq_5174,Seq_3689,Seq_327,Seq_1679,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_2339,Seq_3632,Seq_2261,Seq_3850,Seq_3881,Seq_3922,Seq_729
s_0961	L-arabinitol	cytoplasm	2.0039	0.022543	4	8.8146	7.9335	Seq_2193,Seq_2552,Seq_3482,Seq_4254
s_1488	THF	mitochondrion	1.9782	0.023952	11	5.9167	7.4525	Seq_3000,Seq_5462,Seq_1816,Seq_3519,Seq_1741,Seq_5046,Seq_5119,Seq_1684,Seq_1707,Seq_4775,Seq_2799
s_1490	thiamine	extracellular	1.9749	0.024137	4	8.7121	7.5896	Seq_2102,Seq_260,Seq_3412,Seq_3919
s_0956	L-alanine	extracellular	1.9734	0.024228	10	6.1305	7.2	Seq_21,Seq_4372,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337,Seq_3448
s_1004	L-glycine	extracellular	1.9734	0.024228	10	6.1305	7.2	Seq_21,Seq_4372,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337,Seq_3448
s_0468	CDP	nucleus	1.9699	0.024425	3	9.7783	9.0442	Seq_916,Seq_893,Seq_3645
s_0583	dADP	nucleus	1.9699	0.024425	3	9.7783	9.0442	Seq_916,Seq_893,Seq_3645
s_0588	dCDP	nucleus	1.9699	0.024425	3	9.7783	9.0442	Seq_916,Seq_893,Seq_3645
s_0614	dGDP	nucleus	1.9699	0.024425	3	9.7783	9.0442	Seq_916,Seq_893,Seq_3645
s_1390	putrescine	extracellular	1.969	0.024478	4	8.6909	7.3461	Seq_3680,Seq_932,Seq_3882,Seq_1077
s_1194	N-carbamoyl-L-aspartate	cytoplasm	1.9585	0.025084	3	9.7317	9.125	Seq_1326,Seq_3505,Seq_2261
s_0386	adenosine	cytoplasm	1.9568	0.025184	5	7.905	6.5771	Seq_3939,Seq_4639,Seq_950,Seq_573,Seq_1067
s_1009	L-histidine	vacuole	1.9549	0.025297	6	7.3648	8.3945	Seq_2876,Seq_4317,Seq_37,Seq_4194,Seq_4675,Seq_4691
s_1028	L-lysine	vacuole	1.9549	0.025297	6	7.3648	8.3945	Seq_2876,Seq_4317,Seq_37,Seq_4194,Seq_4675,Seq_4691
s_0121	10-formyl-THF	mitochondrion	1.9262	0.027039	3	9.5992	9.3545	Seq_5462,Seq_1816,Seq_4775
s_0589	dCMP	cytoplasm	1.9254	0.02709	3	9.5958	9.3603	Seq_3622,Seq_573,Seq_1067
s_0561	D-glucitol	cytoplasm	1.9167	0.027641	6	7.2542	8.538	Seq_1183,Seq_2189,Seq_2272,Seq_5357,Seq_2923,Seq_4936
s_0349	7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid	cytoplasm	1.9034	0.028493	3	9.5057	9.5164	Seq_4899,Seq_2417,Seq_1129
s_4021	2-Oxoglutaramate	cytoplasm	1.8938	0.029123	3	9.4664	9.5845	Seq_2193,Seq_3482,Seq_4254
s_3998	sucrose	cytoplasm	1.8769	0.030265	3	9.397	9.7047	Seq_758,Seq_5493,Seq_4728
s_0417	aminoacetaldehyde	cytoplasm	1.8748	0.030412	1	15	0	Seq_1395
s_0775	glycolaldehyde	cytoplasm	1.8748	0.030412	1	15	0	Seq_2475
s_1196	N-formyl-L-tyrosine	cytoplasm	1.8748	0.030412	1	15	0	Seq_120
s_1397	pyridoxine	extracellular	1.8748	0.030412	1	15	0	Seq_1825
s_1471	taurine	cytoplasm	1.8748	0.030412	1	15	0	Seq_1395
s_3861	L-iditol	cytoplasm	1.8748	0.030412	1	15	0	Seq_2189
s_4020	Cu2(+)	Golgi	1.8748	0.030412	1	15	0	Seq_652
s_4177	homogentisate	cytoplasm	1.8748	0.030412	1	15	0	Seq_1308
s_4237	enol-phenylpyruvate	cytoplasm	1.8748	0.030412	1	15	0	Seq_1308
s_4439	2-dehydro-3-deoxy-L-rhamnonate	cytoplasm	1.8748	0.030412	1	15	0	Seq_369
s_4476	scyllo-inosose	cytoplasm	1.8748	0.030412	1	15	0	Seq_3695
s_0734	gamma-aminobutyrate	cytoplasm	1.8617	0.031321	14	5.2316	8.8604	Seq_695,Seq_3452,Seq_783,Seq_4372,Seq_5250,Seq_3636,Seq_5423,Seq_4029,Seq_2137,Seq_4014,Seq_5337,Seq_3632,Seq_4252,Seq_5218
s_4013	Mg(2+)	cytoplasm	1.8569	0.031661	10	5.8693	7.4772	Seq_21,Seq_3732,Seq_2816,Seq_2448,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4495
s_0152	2-deoxy-D-ribose	cytoplasm	1.8534	0.031914	3	9.3004	9.8719	Seq_3129,Seq_1183,Seq_4936
s_0414	alpha-D-mannosyl-beta-D-mannosyldiacetylchitobiosyldiphosphodolichol	Golgi	1.8501	0.032147	6	7.0619	8.7184	Seq_2086,Seq_1823,Seq_604,Seq_1828,Seq_1992,Seq_2590
s_0444	beta-D-mannosyldiacetylchitobiosyldiphosphodolichol	Golgi	1.8501	0.032147	6	7.0619	8.7184	Seq_2086,Seq_1823,Seq_604,Seq_1828,Seq_1992,Seq_2590
s_0056	(S)-3-methyl-2-oxopentanoate	cytoplasm	1.8475	0.032338	3	9.2763	9.9137	Seq_3511,Seq_584,Seq_5169
s_0291	4-methyl-2-oxopentanoate	cytoplasm	1.8475	0.032338	3	9.2763	9.9137	Seq_3511,Seq_584,Seq_5169
s_4184	3-oxopropanoate	cytoplasm	1.834	0.033325	4	8.2121	7.8895	Seq_3452,Seq_1783,Seq_2060,Seq_3632
s_0543	cytidine	cytoplasm	1.8258	0.033944	4	8.1827	7.8789	Seq_3120,Seq_3438,Seq_573,Seq_1067
s_0455	carbamoyl phosphate	cytoplasm	1.8159	0.03469	4	8.1479	7.9335	Seq_3734,Seq_1326,Seq_410,Seq_2261
s_0941	isocitrate	mitochondrion	1.7913	0.036626	7	6.4874	11.7656	Seq_3508,Seq_4931,Seq_1869,Seq_4432,Seq_194,Seq_4932,Seq_5163
s_1035	L-proline	cytoplasm	1.7725	0.038158	10	5.6799	7.5935	Seq_21,Seq_4815,Seq_3550,Seq_4372,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337
s_3997	glycolate	cytoplasm	1.7621	0.039027	4	7.9568	8.1624	Seq_718,Seq_3350,Seq_3980,Seq_5091
s_1543	UDP-D-glucose	cytoplasm	1.7472	0.0403	16	4.8033	8.6957	Seq_3460,Seq_2479,Seq_4162,Seq_339,Seq_5049,Seq_2541,Seq_3713,Seq_684,Seq_4468,Seq_819,Seq_5281,Seq_4700,Seq_4440,Seq_3332,Seq_3940,Seq_5235
s_0162	2-isopropylmalate	cytoplasm	1.7456	0.040436	4	7.8985	8.3097	Seq_4343,Seq_4315,Seq_1942,Seq_2712
s_1389	putrescine	cytoplasm	1.7231	0.042437	9	5.7701	6.9879	Seq_3680,Seq_3367,Seq_932,Seq_3882,Seq_2877,Seq_3636,Seq_5423,Seq_1077,Seq_4252
s_0315	5-aminolevulinate	cytoplasm	1.7	0.044569	4	7.7364	8.4262	Seq_695,Seq_1584,Seq_2137,Seq_4014
s_0373	acetyl-CoA	cytoplasm	1.6996	0.044603	20	4.3968	7.2981	Seq_924,Seq_1407,Seq_182,Seq_4376,Seq_3640,Seq_3494,Seq_1942,Seq_1577,Seq_5525,Seq_219,Seq_639,Seq_4792,Seq_1536,Seq_642,Seq_3912,Seq_3076,Seq_2060,Seq_5400,Seq_2712,Seq_2236
s_1032	L-phenylalanine	cytoplasm	1.6993	0.044635	10	5.5157	7.7294	Seq_21,Seq_4978,Seq_4947,Seq_3641,Seq_1946,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1438	sodium	extracellular	1.6955	0.044991	4	7.7205	8.4139	Seq_5072,Seq_1277,Seq_1297,Seq_4526
s_1048	L-tryptophan	cytoplasm	1.6804	0.046444	11	5.2807	7.3222	Seq_21,Seq_571,Seq_4947,Seq_3641,Seq_4619,Seq_1683,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0683	ethanolamine	cytoplasm	1.6694	0.047516	4	7.628	8.5134	Seq_4958,Seq_479,Seq_1221,Seq_5123
s_0454	but-1-ene-1,2,4-tricarboxylic acid	mitochondrion	1.6538	0.049083	4	7.5726	8.6953	Seq_732,Seq_194,Seq_1776,Seq_5163
s_0834	homocitrate	mitochondrion	1.6538	0.049083	4	7.5726	8.6953	Seq_885,Seq_732,Seq_3410,Seq_1776
s_1489	thiamine	cytoplasm	1.6395	0.050555	5	6.8988	7.7227	Seq_4613,Seq_2102,Seq_260,Seq_3412,Seq_3919
s_0973	L-aspartate	cytoplasm	1.636	0.050916	23	4.1059	7.9319	Seq_3847,Seq_2889,Seq_21,Seq_3051,Seq_629,Seq_1561,Seq_1326,Seq_985,Seq_4224,Seq_4704,Seq_641,Seq_269,Seq_1368,Seq_4666,Seq_5174,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_2339,Seq_2261
s_0744	GDP-alpha-D-mannose	Golgi	1.6139	0.053271	7	6.014	8.4279	Seq_2086,Seq_4100,Seq_1823,Seq_604,Seq_1828,Seq_1992,Seq_2590
s_4181	D-arabinitol	cytoplasm	1.6103	0.053667	4	7.4182	8.833	Seq_2193,Seq_3314,Seq_3482,Seq_4254
s_0304	5,10-methenyl-THF	cytoplasm	1.606	0.054135	4	7.403	8.9675	Seq_1816,Seq_797,Seq_4567,Seq_4775
s_0587	dCDP	cytoplasm	1.5992	0.054886	4	7.3789	8.8068	Seq_916,Seq_893,Seq_3420,Seq_3645
s_0575	D-ribose	cytoplasm	1.5901	0.055909	4	7.3465	8.9578	Seq_3129,Seq_3773,Seq_1183,Seq_4936
s_1003	L-glycine	cytoplasm	1.5884	0.0561	29	3.8009	9.4065	Seq_4598,Seq_1741,Seq_21,Seq_288,Seq_3693,Seq_4104,Seq_2341,Seq_4372,Seq_1368,Seq_2838,Seq_511,Seq_1462,Seq_2145,Seq_374,Seq_3053,Seq_451,Seq_1137,Seq_383,Seq_3405,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_2799,Seq_5337,Seq_3448,Seq_4744,Seq_2293
s_0511	choline	cell envelope	1.5861	0.056363	4	7.3322	8.861	Seq_4958,Seq_727,Seq_2520,Seq_5123
s_0736	gamma-aminobutyrate	extracellular	1.5643	0.058874	5	6.6604	7.6164	Seq_695,Seq_4372,Seq_2137,Seq_4014,Seq_5337
s_0565	D-glucose	extracellular	1.5627	0.059065	11	5.0295	6.2994	Seq_2050,Seq_847,Seq_1650,Seq_3380,Seq_1183,Seq_3213,Seq_3283,Seq_163,Seq_4936,Seq_4945,Seq_1463
s_1207	NADP(+)	cytoplasm	1.5606	0.059308	89	2.8715	7.4903	Seq_1203,Seq_1472,Seq_3659,Seq_1816,Seq_1672,Seq_5427,Seq_1354,Seq_461,Seq_4931,Seq_4386,Seq_1129,Seq_3667,Seq_4777,Seq_4815,Seq_3997,Seq_926,Seq_3898,Seq_5278,Seq_2013,Seq_3176,Seq_5138,Seq_533,Seq_2221,Seq_3928,Seq_865,Seq_2193,Seq_136,Seq_5517,Seq_5483,Seq_5004,Seq_3087,Seq_354,Seq_3959,Seq_2070,Seq_4234,Seq_4631,Seq_2272,Seq_5467,Seq_3243,Seq_3916,Seq_3982,Seq_1351,Seq_1707,Seq_3045,Seq_489,Seq_2238,Seq_5250,Seq_1808,Seq_3675,Seq_376,Seq_1445,Seq_467,Seq_405,Seq_1292,Seq_3248,Seq_5045,Seq_292,Seq_4261,Seq_2026,Seq_1298,Seq_2572,Seq_4632,Seq_2060,Seq_5357,Seq_2923,Seq_4154,Seq_4775,Seq_4456,Seq_4948,Seq_5221,Seq_4932,Seq_3256,Seq_3482,Seq_4254,Seq_5269,Seq_4282,Seq_2575,Seq_3014,Seq_3415,Seq_4473,Seq_4781,Seq_4832,Seq_5327,Seq_3864,Seq_3104,Seq_5458,xyl1,xyl1_2,xyl1_3
s_1212	NADPH	cytoplasm	1.5606	0.059308	89	2.8715	7.4903	Seq_1203,Seq_1472,Seq_3659,Seq_1816,Seq_1672,Seq_5427,Seq_1354,Seq_461,Seq_4931,Seq_4386,Seq_1129,Seq_3667,Seq_4777,Seq_4815,Seq_3997,Seq_926,Seq_3898,Seq_5278,Seq_2013,Seq_3176,Seq_5138,Seq_533,Seq_2221,Seq_3928,Seq_865,Seq_2193,Seq_136,Seq_5517,Seq_5483,Seq_5004,Seq_3087,Seq_354,Seq_3959,Seq_2070,Seq_4234,Seq_4631,Seq_2272,Seq_5467,Seq_3243,Seq_3916,Seq_3982,Seq_1351,Seq_1707,Seq_3045,Seq_489,Seq_2238,Seq_5250,Seq_1808,Seq_3675,Seq_376,Seq_1445,Seq_467,Seq_405,Seq_1292,Seq_3248,Seq_5045,Seq_292,Seq_4261,Seq_2026,Seq_1298,Seq_2572,Seq_4632,Seq_2060,Seq_5357,Seq_2923,Seq_4154,Seq_4775,Seq_4456,Seq_4948,Seq_5221,Seq_4932,Seq_3256,Seq_3482,Seq_4254,Seq_5269,Seq_4282,Seq_2575,Seq_3014,Seq_3415,Seq_4473,Seq_4781,Seq_4832,Seq_5327,Seq_3864,Seq_3104,Seq_5458,xyl1,xyl1_2,xyl1_3
s_0451	biotin	cytoplasm	1.5585	0.059558	4	7.2344	8.9912	Seq_182,Seq_2457,Seq_719,Seq_4649
s_0378	acetyl-CoA	peroxisome	1.5562	0.059829	5	6.6347	8.0019	Seq_4462,Seq_2858,Seq_1577,Seq_3526,Seq_2236
s_0855	indole-3-pyruvate	cytoplasm	1.5527	0.060245	4	7.2139	9.0431	Seq_3511,Seq_4947,Seq_3641,Seq_5169
s_1210	NADP(+)	mitochondrion	1.5425	0.061478	15	4.5208	6.6268	Seq_4101,Seq_1816,Seq_4931,Seq_2968,Seq_3997,Seq_5483,Seq_2067,Seq_589,Seq_2070,Seq_1707,Seq_2707,Seq_2238,Seq_5180,Seq_4775,Seq_4932
s_1214	NADPH	mitochondrion	1.5425	0.061478	15	4.5208	6.6268	Seq_4101,Seq_1816,Seq_4931,Seq_2968,Seq_3997,Seq_5483,Seq_2067,Seq_589,Seq_2070,Seq_1707,Seq_2707,Seq_2238,Seq_5180,Seq_4775,Seq_4932
s_1029	L-methionine	cytoplasm	1.5396	0.061826	16	4.4346	7.2135	Seq_1587,Seq_21,Seq_4816,Seq_4947,Seq_2112,Seq_3633,Seq_3641,Seq_584,Seq_3670,Seq_4737,Seq_1139,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0509	chitin	cytoplasm	1.5221	0.06399	8	5.5195	11.2221	Seq_1193,Seq_1839,Seq_1118,Seq_5124,Seq_927,Seq_2270,Seq_3571,Seq_1743
s_1426	sedoheptulose 1,7-bisphosphate	cytoplasm	1.5208	0.06415	4	7.1008	9.1263	Seq_1807,Seq_4943,Seq_1778,Seq_4965
s_3793	3-methylbenzyl alcohol	cytoplasm	1.5167	0.064668	2	9.2852	8.0819	Seq_4382,Seq_305
s_3794	3-methylbenzaldehyde	cytoplasm	1.5167	0.064668	2	9.2852	8.0819	Seq_4382,Seq_305
s_3797	4-methylbenzyl alcohol	cytoplasm	1.5167	0.064668	2	9.2852	8.0819	Seq_4382,Seq_305
s_3798	4-methylbenzaldehyde	cytoplasm	1.5167	0.064668	2	9.2852	8.0819	Seq_4382,Seq_305
s_3799	benzyl alcohol	cytoplasm	1.5167	0.064668	2	9.2852	8.0819	Seq_4382,Seq_305
s_3800	benzaldehyde	cytoplasm	1.5167	0.064668	2	9.2852	8.0819	Seq_4382,Seq_305
s_1039	L-serine	cytoplasm	1.4952	0.067431	24	3.8683	7.7925	Seq_1741,Seq_4516,Seq_2218,Seq_21,Seq_1561,Seq_571,Seq_4460,Seq_5126,Seq_2272,Seq_1368,Seq_4792,Seq_1536,Seq_642,Seq_3270,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_2799,Seq_5112,Seq_3448,Seq_2339,Seq_4282
s_1266	ornithine	cytoplasm	1.476	0.069969	13	4.587	6.8931	Seq_21,Seq_3734,Seq_3367,Seq_2494,Seq_2822,Seq_2802,Seq_4807,Seq_1956,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1618	TRX1	nucleus	1.4446	0.074283	5	6.2809	8.0075	Seq_916,Seq_5138,Seq_3886,Seq_893,Seq_3645
s_1622	TRX1 disulphide	nucleus	1.4446	0.074283	5	6.2809	8.0075	Seq_916,Seq_5138,Seq_3886,Seq_893,Seq_3645
s_1203	NADH	cytoplasm	1.4402	0.0749	75	2.8845	7.3767	Seq_3659,Seq_1403,Seq_801,Seq_594,Seq_224,Seq_2549,Seq_3997,Seq_3898,Seq_2885,Seq_177,Seq_784,Seq_5483,Seq_3087,Seq_2189,Seq_4567,Seq_192,Seq_2297,Seq_1427,Seq_4920,Seq_3263,Seq_80,Seq_3982,Seq_1471,Seq_5250,Seq_2497,Seq_4382,Seq_376,Seq_718,Seq_1783,Seq_4258,Seq_3137,Seq_3314,Seq_3341,Seq_3695,Seq_3310,Seq_1558,Seq_1235,Seq_2552,Seq_2315,Seq_2060,Seq_5357,Seq_2923,Seq_305,Seq_4154,Seq_5269,Seq_1373,Seq_3635,Seq_4855,Seq_5413,Seq_3266,Seq_3980,Seq_5091,Seq_2881,Seq_123,Seq_2092,Seq_2096,Seq_2223,Seq_2525,Seq_2631,Seq_2662,Seq_3354,Seq_3411,Seq_3441,Seq_3674,Seq_4037,Seq_4394,Seq_4449,Seq_4478,Seq_4873,Seq_532,Seq_5399,Seq_5435,Seq_598,Seq_843,xyl1_2
s_1442	spermine	cytoplasm	1.4359	0.075516	7	5.5387	6.9331	Seq_932,Seq_1266,Seq_2030,Seq_3882,Seq_3506,Seq_3912,Seq_1077
s_0075	1,3-bisphospho-D-glycerate	cytoplasm	1.4271	0.076778	4	6.7681	9.5115	Seq_1913,Seq_784,Seq_4962,Seq_1373
s_1437	sodium	cytoplasm	1.4133	0.078787	5	6.1815	8.0584	Seq_5072,Seq_1277,Seq_5444,Seq_1297,Seq_4526
s_1051	L-tyrosine	cytoplasm	1.3982	0.081027	12	4.5658	9.7324	Seq_120,Seq_21,Seq_4947,Seq_1442,Seq_3641,Seq_4411,Seq_761,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_4017	N-Acetyl-D-glucosamine	cytoplasm	1.392	0.081955	5	6.1142	8.1852	Seq_5124,Seq_927,Seq_2508,Seq_1063,Seq_1743
s_0032	(R)-pantothenate	extracellular	1.3908	0.082145	2	8.6552	8.9729	Seq_2357,Seq_3539
s_3465	phosphatidylethanolamine (1-16:0, 2-16:1)	cell envelope	1.3899	0.082278	5	6.1074	13.3584	Seq_1136,Seq_1981,Seq_2308,Seq_2881,Seq_4900
s_3467	phosphatidylethanolamine (1-16:1, 2-16:1)	cell envelope	1.3899	0.082278	5	6.1074	13.3584	Seq_1136,Seq_1981,Seq_2308,Seq_2881,Seq_4900
s_3469	phosphatidylethanolamine (1-18:0, 2-16:1)	cell envelope	1.3899	0.082278	5	6.1074	13.3584	Seq_1136,Seq_1981,Seq_2308,Seq_2881,Seq_4900
s_3471	phosphatidylethanolamine (1-18:1, 2-16:1)	cell envelope	1.3899	0.082278	5	6.1074	13.3584	Seq_1136,Seq_1981,Seq_2308,Seq_2881,Seq_4900
s_3473	phosphatidylethanolamine (1-16:0, 2-18:1)	cell envelope	1.3899	0.082278	5	6.1074	13.3584	Seq_1136,Seq_1981,Seq_2308,Seq_2881,Seq_4900
s_3474	phosphatidylethanolamine (1-16:1, 2-18:1)	cell envelope	1.3899	0.082278	5	6.1074	13.3584	Seq_1136,Seq_1981,Seq_2308,Seq_2881,Seq_4900
s_3475	phosphatidylethanolamine (1-18:0, 2-18:1)	cell envelope	1.3899	0.082278	5	6.1074	13.3584	Seq_1136,Seq_1981,Seq_2308,Seq_2881,Seq_4900
s_3476	phosphatidylethanolamine (1-18:1, 2-18:1)	cell envelope	1.3899	0.082278	5	6.1074	13.3584	Seq_1136,Seq_1981,Seq_2308,Seq_2881,Seq_4900
s_1360	phosphoenolpyruvate	cytoplasm	1.3801	0.083773	9	4.9608	10.6772	Seq_4899,Seq_3508,Seq_2417,Seq_1129,Seq_2468,Seq_5168,Seq_118,Seq_1398,Seq_766
s_3801	Mn(2+)	cytoplasm	1.3796	0.08386	8	5.1624	11.0186	Seq_21,Seq_2560,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4988
s_0364	acetate	extracellular	1.3791	0.083939	2	8.5965	9.0559	Seq_2389,Seq_3913
s_0365	acetate	mitochondrion	1.3533	0.087972	5	5.9915	8.2912	Seq_924,Seq_4679,Seq_3997,Seq_3177,Seq_5400
s_0649	dTMP	cytoplasm	1.3394	0.090227	5	5.9471	8.436	Seq_3210,Seq_5290,Seq_3389,Seq_573,Seq_1067
s_0613	dGDP	cytoplasm	1.3382	0.090411	5	5.9436	8.2748	Seq_497,Seq_916,Seq_893,Seq_3420,Seq_3645
s_4275	galactitol	cytoplasm	1.3244	0.092688	4	6.4037	6.6974	Seq_2552,xyl1,xyl1_2,xyl1_3
s_0629	dihydroxyacetone phosphate	cytoplasm	1.3223	0.093042	5	5.8929	8.3573	Seq_4983,Seq_3725,Seq_4943,Seq_80,Seq_3266
s_1056	L-valine	cytoplasm	1.3069	0.095625	8	4.9804	11.1409	Seq_21,Seq_3093,Seq_584,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
